Object ID	Circularity Factor 	Total Intensity TransCon	Mean Intensity TransCon	Total Intensity 488nm	Mean Intensity 488nm	Total Intensity 561nm	Mean Intensity 561nm	Area 	Well 	Position 	Parent Object ID (Well)	Parent Trace ID	R01
12758	1.0354654	22023012	12442.38	268870	151.90396	180653	102.06384	1770	325	1	324	-1	1
12759	1.0409171	14273583	11855.136	184759	153.45432	122810	102.00166	1204	325	1	324	-1	1
12760	1.0463236	4457069	11487.291	56377	145.30154	39323	101.34794	388	325	1	324	-1	1
12761	1.1028976	6043843	13053.656	47664	102.94601	47179	101.89849	463	325	1	324	-1	1
12762	1.1007143	9230631	12541.618	142811	194.03668	129351	175.74864	736	325	1	324	-1	1
12763	1.0555657	13765440	12171.034	183710	162.43147	181358	160.3519	1131	325	1	324	-1	1
12764	1.0536577	15588677	13638.388	186738.02	163.37534	201783.98	176.53893	1143	325	1	324	-1	1
12765	1.0293882	9785573	11621.82	122742.01	145.77435	99058	117.64608	842	325	1	324	-1	1
12766	1.0215435	18498614	11767.566	234575	149.22073	194534	123.74937	1572	325	1	324	-1	1
12767	1.1042143	9263810	13102.984	120550.01	170.5092	80739	114.19943	707	325	1	324	-1	1
12768	1.1341202	33503148	14566.586	387668	168.5513	237833	103.40565	2300	325	1	324	-1	0
12769	1.0347045	19090510	11223.11	233660.98	137.36684	176896	103.9953	1701	325	1	324	-1	1
12770	1.0988563	16784596	11394.838	222391	150.97827	151035	102.53564	1473	325	1	324	-1	1
12771	1.0758414	7786600	13220.034	60764	103.16469	60318.996	102.40916	589	325	1	324	-1	1
12772	1.040818	16933828	11519.611	226711	154.22517	217100	147.68707	1470	325	1	324	-1	1
12773	1.3094647	4807079	12453.572	39745	102.96632	39548	102.45596	386	325	1	324	-1	0
12774	1.0842507	6134413	13249.272	47919	103.49676	47446	102.47516	463	325	1	324	-1	1
12775	1.3820235	4045073.2	13090.852	31944	103.37864	31668	102.48544	309	325	1	324	-1	0
12776	1.0536307	17484036	12632.974	215663	155.82587	145594	105.19798	1384	325	1	324	-1	1
12777	1.2881442	2206383	13211.874	17151	102.7006	17053	102.11377	167	325	1	324	-1	0
12778	1.0515143	16026285	11571.325	203045	146.60289	173357	125.16751	1385	325	1	324	-1	1
12779	1.3234054	3830395	12940.523	30548	103.20271	30259	102.22635	296	325	1	324	-1	0
12780	1.036098	11282165	11237.216	136544	136	102716	102.30677	1004	325	1	324	-1	1
12781	1.0395151	11520375	10588.58	124978	114.86948	114632	105.36029	1088	325	2	324	-1	1
12782	1.0400608	8034756.5	10235.358	88673	112.95924	81220	103.46497	785	325	2	324	-1	1
12783	1.0563115	15685526	11670.778	214044	159.25893	146297	108.85194	1344	325	2	324	-1	1
12784	1.2719836	5146883	13197.136	40598	104.09743	40846	104.73333	390	325	2	324	-1	0
12785	1.0338194	15147397	11806.233	193269	150.63835	135583	105.67654	1283	325	2	324	-1	1
12786	1.0235671	11499653	12834.435	156489	174.65291	104899	117.07478	896	325	2	324	-1	1
12787	1.0885768	6576286	11417.163	90520	157.15277	58710	101.92709	576	325	2	324	-1	1
12788	1.0390914	10060138	11458.016	131001	149.20387	95971	109.30638	878	325	2	324	-1	1
12789	1.0422526	15613663	12141.262	187082	145.47589	145452	113.1042	1286	325	2	324	-1	1
12790	1.0450288	13739843	12256.773	199700	178.14452	134333	119.83318	1121	325	2	324	-1	1
12791	1.0533522	14186499	14933.157	105508	111.06105	97246	102.36421	950	325	2	324	-1	1
12792	1.0567668	20676288	12256.247	330926	196.16241	176238	104.46828	1687	325	2	324	-1	1
12793	1.0269662	20350384	14735.977	212856	154.13179	151047	109.37509	1381	325	2	324	-1	1
12794	1.0092267	21478512	14280.926	297560	197.84575	171023	113.7121	1504	325	2	324	-1	1
12795	1.029581	13692521	11824.284	177671	153.42918	125634	108.49223	1158	325	2	324	-1	1
12796	1.0297305	26797350	15063.153	330966	186.04047	202216	113.66835	1779	325	2	324	-1	1
12797	1.0169359	37423424	13048.614	533081	185.87204	319987	111.57148	2868	325	2	324	-1	0
12798	1.0385658	11751959	11256.666	158805	152.11208	110488	105.83142	1044	325	2	324	-1	1
12799	1.0205047	22595096	13702.302	269608	163.49788	185831	112.69315	1649	325	2	324	-1	1
12800	1.0477584	9792620	11520.729	142096	167.17177	86886	102.21883	850	325	2	324	-1	1
12801	1.1621972	8796124	12859.83	70202	102.63451	69572	101.71345	684	325	2	324	-1	0
12802	1.0548593	15876586	11955.261	208847	157.26431	143438	108.01054	1328	325	2	324	-1	1
12803	1.0244459	20588814	14189.396	253016	174.37354	161559	111.34321	1451	325	2	324	-1	1
12804	1.0608413	7666481	10859.038	93003	131.7323	72738	103.02833	706	325	2	324	-1	1
12805	1.0501094	15264430	11925.336	210354	164.33907	131359	102.62422	1280	325	3	324	-1	1
12806	1.0256713	18161132	12329.35	226972.98	154.08893	151662	102.9613	1473	325	3	324	-1	1
12807	1.0612692	10951437	11662.872	147739	157.33653	95748	101.96805	939	325	3	324	-1	1
12808	1.0519339	8790329	11894.897	113936	154.17592	76899	104.05819	739	325	3	324	-1	1
12809	1.0493807	19400772	12460.354	223372	143.46307	168015	107.90944	1557	325	3	324	-1	1
12810	1.3037385	3642655	13591.996	27440	102.38806	27369	102.12313	268	325	3	324	-1	0
12811	1.0570905	15674678	11317.457	214000.98	154.51335	151555	109.42599	1385	325	3	324	-1	1
12812	1.0485504	17226604	11880.416	251503	173.45035	155847	107.48069	1450	325	3	324	-1	1
12813	1.053114	15176944	11912.829	192480	151.08321	143178	112.38461	1274	325	3	324	-1	1
12814	1.0511965	11811738	15085.233	136707	174.59387	93871	119.88634	783	325	3	324	-1	1
12815	1.0340247	16381612	12280.069	184122	138.02249	147763	110.76687	1334	325	3	324	-1	1
12816	1.0227444	12565076	15138.646	140760	169.59036	97727	117.74337	830	325	3	324	-1	1
12817	1.034458	16055188	11945.824	214067.98	159.27678	150781	112.18825	1344	325	3	324	-1	1
12818	1.1688686	20364172	12856.169	163315	103.10291	163159	103.00442	1584	324	1	323	-1	0
12819	1.0445319	15669594	11144.804	210872.98	149.98079	148648	105.72404	1406	324	1	323	-1	1
12820	1.0331862	9552483	12061.216	136307	172.1048	88271	111.45329	792	324	1	323	-1	1
12821	1.0353277	25205606	11620.842	391116	180.32089	234045	107.90456	2169	324	1	323	-1	0
12822	1.033903	13644345	11057.006	206542	167.37601	130680	105.89951	1234	324	1	323	-1	1
12823	1.046173	21333586	11383.984	318856	170.14728	634753	338.71558	1874	324	1	323	-1	1
12824	1.358016	4954453	12054.63	42722	103.94647	42347	103.03407	411	324	1	323	-1	0
12825	1.2071353	6996132	12231	58836	102.86014	58494	102.26224	572	324	1	323	-1	0
12826	1.2661284	2977267	13471.796	23004	104.0905	22992	104.0362	221	324	2	323	-1	0
12827	1.0560997	14862059	10872.025	193495	141.54718	164794	120.55157	1367	324	2	323	-1	1
12828	1.042345	15595978	12260.989	190849.02	150.03853	185127	145.5401	1272	324	2	323	-1	1
12829	1.0449201	7416673	7693.644	98770	102.4585	98194	101.86099	964	324	2	323	-1	1
12830	1.0903637	22259180	11101.835	335318	167.24089	345825	172.48129	2005	324	2	323	-1	1
12831	1.0661588	9365749	10570.823	129000	145.59819	100391	113.30813	886	324	2	323	-1	1
12832	1.216456	2153209	12591.865	17360	101.52047	17378	101.62573	171	324	3	323	-1	0
12833	1.2604035	9073112	12463.066	75296	103.42857	74809	102.75961	728	324	3	323	-1	0
12834	1.0746786	16537965	9592.7871	190415	110.44954	247697	143.67575	1724	324	3	323	-1	1
12835	1.1879526	5848924	11816.008	50761	102.54748	50310	101.63636	495	323	1	322	-1	0
12836	1.0494512	10271638	9371.9326	121205	110.5885	152405	139.05566	1096	323	1	322	-1	1
12837	1.0818282	8491965	12506.576	69596	102.49779	69011	101.63623	679	323	1	322	-1	1
12838	1.1833315	2710069	13029.178	21269	102.25481	21207	101.95673	208	323	1	322	-1	0
12839	1.228634	6206376	12289.854	51637	102.25149	51347	101.67723	505	323	1	322	-1	0
12840	1.166201	7977380	12310.771	66511	102.64043	65877	101.66204	648	323	1	322	-1	0
12841	1.233787	8376403	12596.095	68239	102.61504	67606	101.66315	665	323	1	322	-1	0
12842	1.1567207	4896252	11102.612	45581	103.35828	45046	102.14513	441	323	1	322	-1	0
12843	1.021972	26482742	12671.168	401899	192.29617	243142	116.33588	2090	323	1	322	-1	0
12844	1.263961	5448523	12468.016	45147	103.31121	45410	103.91304	437	323	1	322	-1	0
12845	1.0603279	20611170	11238.369	294398	160.52235	325493	177.4771	1834	323	1	322	-1	1
12846	1.1039036	7357746	13882.54	105863	199.74152	129133	243.64717	530	323	1	322	-1	1
12847	1.0340695	13780765	10724.331	210619	163.90584	170086	132.36264	1285	323	1	322	-1	1
12848	1.2025578	28781072	10550.246	736286	269.89957	679365	249.03409	2728	323	1	322	-1	0
12849	1.1914235	18426008	10068.856	827296	452.07431	845022	461.76065	1830	323	1	322	-1	0
12850	1.0497917	18581610	14735.614	194665.02	154.37352	132820	105.3291	1261	323	1	322	-1	1
12851	1.0500083	19495574	10995.812	289060	163.03441	187557	105.78511	1773	323	1	322	-1	1
12852	1.2782383	5680992	12485.696	46778	102.80879	46678	102.58901	455	323	1	322	-1	0
12853	1.2155388	7158750	12216.297	60294	102.89079	59772	102	586	323	1	322	-1	0
12854	1.2149299	6097708	12837.28	48979	103.11369	48700	102.52631	475	323	2	322	-1	0
12855	1.1415325	3168434	12573.15	25987	103.12302	25712	102.03175	252	323	2	322	-1	0
12856	1.0585961	7250377	9837.6895	76586	103.91588	88039	119.4559	737	323	2	322	-1	1
12857	1.0460494	15810184	11157.505	220060.98	155.30063	146346	103.27876	1417	323	2	322	-1	1
12858	1.0653999	8606943	10638.99	117452	145.1817	85607	105.81829	809	323	2	322	-1	1
12859	1.0392708	17515658	14194.212	180922.98	146.61507	184789	149.74797	1234	323	2	322	-1	1
12860	1.0517751	11908583	10995.922	152701.98	140.99907	117575	108.56417	1083	323	2	322	-1	1
12861	1.0657753	14453821	11118.324	209958	161.50615	149264	114.81846	1300	323	2	322	-1	1
12862	1.0296331	18298892	14627.411	200648	160.39009	141276	112.93046	1251	323	2	322	-1	1
12863	1.0381515	11792802	11460.449	166553	161.85909	113535	110.33527	1029	323	2	322	-1	1
12864	1.0539782	8302670.5	10456.764	102591	129.20781	82331	103.69144	794	323	2	322	-1	1
12865	1.0405942	14443192	11118.7	181292	139.56274	140613	108.24712	1299	323	2	322	-1	1
12866	1.2653292	5743694	12486.291	47272	102.76522	47434	103.11739	460	323	3	322	-1	0
12867	1.4023604	3433592	12485.789	28344	103.06909	28044	101.97818	275	323	3	322	-1	0
12868	1.0319849	6861751	7788.5937	122874	139.47105	99643	113.10216	881	322	1	321	-1	1
12869	1.0354815	10527789	8036.48	199929	152.61755	158860	121.26717	1310	322	1	321	-1	1
12870	1.1829116	2467174	9103.9629	27760	102.43542	27479	101.39852	271	322	1	321	-1	0
12871	1.2121749	8756646	9476.8896	94946	102.75541	94203	101.9513	924	322	1	321	-1	0
12872	1.047394	4185425.2	10061.118	42622	102.45673	42501	102.16586	416	322	1	321	-1	1
12873	1.1761519	11815158	9223.3867	131844	102.92271	131333	102.52381	1281	322	1	321	-1	0
12874	1.183083	3930214.2	9632.8779	42078	103.13235	42064	103.09804	408	322	1	321	-1	0
12875	1.0678799	10610853	8263.9043	200883.98	156.45171	135663	105.65654	1284	322	1	321	-1	1
12876	1.0321592	9471591	7972.7197	168641	141.9537	122810.99	103.37626	1188	322	1	321	-1	1
12877	1.0543747	5518223	9942.7441	100880	181.76576	81943	147.64505	555	322	2	321	-1	1
12878	1.1001119	9775536	8471.002	179482	155.53033	151108	130.94281	1154	322	2	321	-1	1
12879	1.0321104	14491279	9980.2197	230068	158.44904	202112	139.19559	1452	322	2	321	-1	1
12880	1.0958418	9018286	9676.2725	144003	154.50966	130521	140.04399	932	322	2	321	-1	1
12881	1.0857337	24221614	9351.9746	421775	162.84749	355307	137.18417	2590	322	2	321	-1	0
12882	1.0576803	7113357	7782.6665	133303	145.84573	105263	115.1674	914	322	2	321	-1	1
12883	1.087631	17673690	9543.0293	330467	178.43791	237501.98	128.24081	1852	322	2	321	-1	1
12884	1.0539838	11159282	10730.079	133275	128.14903	114816	110.4	1040	322	2	321	-1	1
12885	1.040535	15916532	10533.773	235133	155.61417	193115	127.80609	1511	322	2	321	-1	1
12886	1.0405962	17837528	8692.752	306587	149.40887	256050	124.7807	2052	322	2	321	-1	1
12887	1.029326	14622282	10688.803	227715	166.45833	181803	132.89693	1368	322	2	321	-1	1
12888	1.0471077	11568599	8039.332	228499	158.79013	166160	115.46908	1439	322	2	321	-1	1
12889	1.040413	15029966	10697.484	204937.02	145.86264	175974	125.2484	1405	322	2	321	-1	1
12890	1.0483107	12117168	10685.333	123289	108.72046	116788	102.98766	1134	322	2	321	-1	1
12891	1.1704854	3673205	9229.1582	41064	103.17588	40454	101.64322	398	322	2	321	-1	0
12892	1.0754891	21131246	9308.9189	351289	154.75287	231666	102.0555	2270	322	2	321	-1	0
12893	1.0513357	12458324	9926.9512	200610.98	159.8494	129321	103.04462	1255	322	2	321	-1	1
12894	1.0721713	5449104	7207.8096	116765.01	154.45107	76864	101.67196	756	322	2	321	-1	1
12895	1.0466083	10813859	7525.3022	180510	125.61587	145945	101.56228	1437	322	2	321	-1	1
12896	1.0509942	13564176	10378.1	220559	168.75211	133568	102.19434	1307	322	2	321	-1	1
12897	1.0435642	9207668	9879.4717	163564	175.49785	95419	102.3809	932	322	2	321	-1	1
12898	1.0505331	9393892	8305.8281	185763	164.24669	125091	110.60212	1131	322	3	321	-1	1
12899	1.1560269	2848354	7890.1772	54239	150.24654	37884	104.94183	361	322	3	321	-1	0
12900	1.0224106	10485595	9320.5293	180775	160.68889	136072	120.95289	1125	322	3	321	-1	1
12901	1.0573045	5283251	10140.597	88452	169.77351	55775	107.05374	521	322	3	321	-1	1
12902	1.0596994	8825824	8445.7646	160139	153.24306	114680.01	109.74163	1045	322	3	321	-1	1
12903	1.0302647	18064384	9433.0986	337827	176.41096	234638	122.52637	1915	322	3	321	-1	1
12904	1.0902062	6300870	7721.6543	117579.01	144.09192	85589	104.88848	816	322	3	321	-1	1
12905	1.0645368	8534955	8144.041	170096	162.30534	115333	110.05058	1048	322	3	321	-1	1
12906	1.0465212	10530249	10263.4	190842	186.00584	113371	110.49805	1026	322	3	321	-1	1
12907	1.0551215	10380481	7948.3008	206701	158.27029	134145	102.71439	1306	322	3	321	-1	1
12908	1.0775069	2896280	7682.4404	53814	142.74271	38302	101.59682	377	322	3	321	-1	1
12909	1.2676186	2124298	9568.9102	22753	102.49099	22867	103.0045	222	322	3	321	-1	0
12910	1.1085099	6330929	9044.1846	71720	102.45715	71510	102.15714	700	322	3	321	-1	1
12911	1.1608663	8386907.5	9277.5527	92987	102.86172	92294	102.09513	904	322	3	321	-1	0
12912	1.1402876	5075285	9295.3936	56522	103.52015	56486	103.45422	546	322	3	321	-1	0
12913	1.2633691	6867832	8827.5479	80329	103.25064	80027	102.86246	778	322	3	321	-1	0
12914	1.1528985	5478130	9130.2168	61349.004	102.24834	60950	101.58334	600	322	3	321	-1	0
12915	1.1628679	7685937	9500.54	83199	102.84178	82892	102.4623	809	322	3	321	-1	0
12916	1.0538829	4190445	9416.7305	45597	102.46517	45247	101.67865	445	322	3	321	-1	1
12917	1.1187672	2321857	9400.2305	25332	102.55871	25232	102.15385	247	322	3	321	-1	0
12918	1.2083194	4768677	7509.7275	65328	102.87874	64835	102.10236	635	322	3	321	-1	0
12919	1.0304016	15603611	9566.8984	291849	178.93869	178776	109.61128	1631	322	3	321	-1	1
12920	1.031972	11618976	9586.6143	186877	154.18895	136045	112.24835	1212	322	3	321	-1	1
12921	1.0278876	10441519	8163.8149	203656	159.23065	135987	106.32291	1279	322	3	321	-1	1
12922	1.0196258	12535855	8129.6074	251399.02	163.03438	162886	105.63294	1542	322	3	321	-1	1
12923	1.0811981	1772808	8605.8643	30022.002	145.73787	21174	102.78641	206	322	3	321	-1	0
12924	1.0578619	10412996	9398.0107	195575	176.51173	130760	118.01444	1108	322	3	321	-1	1
12925	1.0638551	16649246	11114.316	228458	152.50868	158457	105.77904	1498	322	3	321	-1	1
12926	1.0396701	10449775	8050.6743	196936	151.72266	142157	109.52003	1298	322	3	321	-1	1
12927	1.0500905	15475552	8253.6279	285374	152.19946	214970	114.65067	1875	322	3	321	-1	1
12928	1.0471243	8466801	11259.044	166993	222.06516	83964	111.65426	752	322	3	321	-1	1
12929	1.0627168	19063248	9647.3926	291744	147.64372	222973	112.84058	1976	322	3	321	-1	1
12930	1.4587242	7466691	11648.504	66129	103.16537	65663	102.43838	641	321	1	320	-1	0
12931	1.529235	3241510	11917.316	27859	102.42279	27731	101.95221	272	321	1	320	-1	0
12932	1.0353378	17981382	10490.888	254431	148.44283	175280	102.26371	1714	321	1	320	-1	1
12933	1.0596299	8449680	11132.648	79718	105.0303	80589	106.17786	759	321	1	320	-1	1
12934	1.0678556	18028474	11439.387	164781	104.55647	171362	108.73223	1576	321	1	320	-1	1
12935	1.1655497	6101388	12477.276	49879	102.00204	49677	101.58896	489	321	1	320	-1	0
12936	1.0483095	18229674	14845.011	187563	152.7386	133062	108.35667	1228	321	2	320	-1	1
12937	1.0959815	6990370	10130.971	94948.008	137.6058	70543	102.23623	690	321	2	320	-1	1
12938	1.0433047	10528721	10854.352	155776	160.59381	102403	105.57011	970	321	2	320	-1	1
12939	1.037847	18333262	14796.821	201328.02	162.49234	140881	113.70541	1239	321	2	320	-1	1
12940	1.0487442	12829855	11923.657	166749	154.97119	112127	104.20725	1076	321	2	320	-1	1
12941	1.0355626	15959976	11506.832	231397	166.83273	144406	104.11391	1387	321	2	320	-1	1
12942	1.0547252	14800339	15661.734	160427	169.76402	100398	106.24127	945	321	2	320	-1	1
12943	1.1762107	8242932	12960.585	65477	102.95126	64671	101.68396	636	321	2	320	-1	0
12944	1.153639	2621944	12545.187	21471	102.73206	21316	101.99043	209	321	2	320	-1	0
12945	1.0535504	15193791	9904.6875	186800	121.77314	194300	126.66232	1534	321	2	320	-1	1
12946	1.0311635	10667867	11205.742	131537	138.16911	102524	107.69328	952	321	2	320	-1	1
12947	1.0338328	21312900	11391.181	265312	141.80225	200283	107.04597	1871	321	2	320	-1	1
12948	1.035717	14226856	10827.136	163907	124.73897	136599	103.95662	1314	321	2	320	-1	1
12949	1.0287053	9937810	10471.876	118807	125.19178	97223	102.44784	949	321	2	320	-1	1
12950	1.0384925	14324875	10762.49	169583	127.41022	137406	103.23516	1331	321	2	320	-1	1
12951	1.0236888	11463790	10402.713	135202	122.68784	116546	105.75862	1102	321	2	320	-1	1
12952	1.0739262	13941132	11117.33	155997	124.39952	136610	108.93939	1254	321	2	320	-1	1
12953	1.0455421	9162337	11132.852	106523.01	129.43257	88175	107.13852	823	321	2	320	-1	1
12954	1.0546595	7213012	10348.654	95085.008	136.42038	71617	102.75036	697	321	3	320	-1	1
12955	1.026069	14447909	11226.036	186479	144.89433	135609	105.3683	1287	321	3	320	-1	1
12956	1.0391905	18377988	11957.052	236595	153.93298	308584	200.77032	1537	321	3	320	-1	1
12957	1.046077	15897575	11070.734	246895	171.93245	236398	164.62256	1436	321	3	320	-1	1
12958	1.0427997	13929712	14301.553	180539	185.35832	137426	141.09445	974	321	3	320	-1	1
12959	1.0405456	21668640	13092.834	268940	162.50151	267263	161.48822	1655	321	3	320	-1	1
12960	1.0990003	8220586.5	10224.61	142420	177.1393	104336	129.77115	804	321	3	320	-1	1
12961	1.0323916	28922250	13958.615	338570	163.40251	273020	131.7664	2072	321	3	320	-1	1
12962	1.0077571	26991302	13841.693	264546	135.66461	247534	126.94051	1950	321	3	320	-1	0
12963	1.044124	24367442	14308.539	281611	165.36171	227798.98	133.76335	1703	321	3	320	-1	1
12964	1.0345832	21175572	15071.581	151138	107.57153	146112	103.99431	1405	321	3	320	-1	1
12965	1.0980525	20744596	13783.785	155372	103.23721	153286	101.85117	1505	321	3	320	-1	1
12966	1.0815118	10799407	10168.934	190595	179.46799	149322	140.60452	1062	321	3	320	-1	1
12967	1.0722311	4361090	13175.498	34079	102.9577	33788	102.07855	331	321	3	320	-1	1
12968	1.0597451	11853307	10924.707	161124	148.50139	112927	104.08018	1085	321	3	320	-1	1
12969	1.0348658	13013837	11094.49	162938	138.90707	121285	103.39727	1173	321	3	320	-1	1
12970	1.0909027	5351153	10370.451	61306	118.81007	52640	102.0155	516	321	3	320	-1	1
12971	1.0317697	21561254	11542.427	279034	149.37581	197684	105.82655	1868	321	3	320	-1	1
12972	1.0409145	14718437	10129.688	158244	108.90846	203929	140.35031	1453	321	3	320	-1	1
12973	1.0515481	7223052.5	9491.5273	82266	108.10249	93116	122.36005	761	321	3	320	-1	1
12974	1.2536205	5519671	12688.898	44505	102.31035	44197	101.6023	435	321	3	320	-1	0
12975	1.0380459	13669946	9619.9482	197868	139.24561	144855	101.93877	1421	320	1	319	-1	1
12976	1.143092	2231314	10475.652	21838	102.52582	21619	101.49765	213	320	1	319	-1	0
