ORF,Gene,Well ID,Well cell count,Mean Intensity 488nm,STD Intensity 488nm,Median Intensity 488nm
YBL047C,EDE1,1E23,2300,170.88557273478233,16.89064398784271,171.214085
YIL013C,PDR11,2D10,581,170.88948196213448,14.810518818010587,170.99211
YBR132C,AGP2,1O17,1624,170.89304120073865,16.66392122901427,172.59419
YLL063C,AYT1,5G7,937,170.89508178228368,13.919759181734115,171.28595
YDR471W,RPL27B,8N1,2058,170.8975981195335,18.82563994744677,172.50060000000002
YMR105W-A,YMR105W-A,8L13,3170,170.90477444479498,19.19136398277655,172.333215
YPL087W,YDC1,4P17,2783,170.90672596478586,18.498475348925062,171.59157
YIR032C,DAL3,2L2,744,170.9109526612901,14.321146971187996,172.58912500000002
YGR020C,VMA7,2K10,1415,170.9124989116607,20.15507286234927,173.05219
YDR464W,SPP41,9I19,2526,170.91365292557376,15.559372093242247,171.32508
YDR465C,RMT2,7M12,3712,170.9167130037716,19.65531767808067,172.71536
YJR118C,ILM1,7D16,2908,170.91737763067377,18.66100877026269,173.341225
YOL068C,HST1,5E16,530,170.918667716981,13.784319710644168,171.262875
YDR173C,ARG82,8F15,2371,170.92041179249304,19.374263035115387,174.1644
YJL085W,EXO70,2P6,520,170.92290469230772,16.618257101034114,171.70762000000002
YJR063W,RPA12,5M24,1035,170.92709719806766,15.813224661527258,170.66438
YBR106W,PHO88,1M23,1428,170.9275928641456,15.303025170840614,171.176985
YER133W,GLC7,7D14,1898,170.92929520021084,16.652519471452297,172.42514
YOL112W,MSB4,13E17,1347,170.93303802524147,15.543297912699718,171.29454
YPL115C,BEM3,5J6,1075,170.93556885581376,19.404018403375606,174.5381
YDL133W,SRF1,1D23,1520,170.93609361842118,15.637047000749714,171.394495
YMR041C,ARA2,5P12,1510,170.93812166225186,16.660149096383243,172.208215
YOR051C,ETT1,9I21,3021,170.95308309831177,16.21307804887149,170.79027
YKL140W,TGL1,3O23,766,170.9548019582245,19.59157711797647,173.20346
YJR135W-A,TIM8,8D20,2219,170.95672067147348,19.93930969486118,174.50284
YFR019W,FAB1,5N4,1229,170.96157206672095,17.941203214990203,171.20979
YOL096C,COQ3,15J24,875,170.96202103999997,16.7038494932669,171.59564
YDR081C,PDC2,8E14,2808,170.96448167734977,21.100360912064513,175.40741
YOR005C,DNL4,5L15,3410,170.96484017888574,17.028146660834395,171.54404
YJL033W,HCA4,8A18,403,170.96930069478913,22.75821949868883,175.11002
YOL128C,YGK3,5G15,1130,170.9707018761062,14.982147957886399,171.16724
YGR004W,PEX31,2K4,790,170.97569229113935,14.525742068931924,171.49158
YGR081C,SLX9,12H10,1738,170.97930071921775,16.727213920647678,171.382965
YOR217W,RFC1,14B13,649,170.98301661016964,20.0936955695494,174.04256
YLL040C,VPS13,13H22,1942,170.98548285787882,15.386742606320203,171.701155
YHR194W,MDM31,15F9,665,170.98599455639106,14.502289598577855,172.15665
YJR138W,IML1,12H11,699,170.98806912732468,14.913002607666677,170.98164
YFR027W,ECO1,9J21,2484,170.99432300724666,16.445376919101925,170.900585
YER071C,TDA2,13G23,1502,170.99904858854867,17.485837457437118,172.32087
YER095W,RAD51,14E15,837,170.9991706451611,15.584584142248284,170.91161
YPR125W,YLH47,15L7,1048,171.0038302290076,14.629148726937245,170.80225000000002
YHR127W,YHR127W,14C14,187,171.00478454545447,13.413940341004308,170.91785
YNL148C,ALF1,7I3,1526,171.01581375491506,19.67305074903509,172.53696000000002
YBR137W,YBR137W,7E8,3306,171.01641933756787,18.831181978015238,172.97019999999998
YML099C,ARG81,7G7,3158,171.01774978467418,17.675685026895444,172.3434
YCR102C,YCR102C,8C5,2289,171.02695433813878,17.230311205084778,172.25279
YIL137C,TMA108,9J18,2305,171.02762854663752,16.055963473302914,171.18167
YOR291W,YPK9,4H19,2416,171.0276425786421,18.413242805564316,171.92872
YMR284W,YKU70,14A20,555,171.02959677477483,15.386345427355655,170.8481
YIL120W,QDR1,2H16,1505,171.03068004651143,13.913286977034648,170.84024
YDR256C,CTA1,1D18,1343,171.0314789873418,18.64370815827908,173.10716
YOR116C,RPO31,13O11,1920,171.03438676041665,15.609374405154766,171.0347
YMR089C,YTA12,15J10,521,171.03537646833024,16.40536216930652,172.26988
YER093C,TSC11,2G5,279,171.0394756630825,14.547361927963479,172.18292
YGL081W,YGL081W,7L8,1919,171.0418544502342,19.786047616953972,173.8492
YJL118W,YJL118W,5L24,1746,171.04494864833939,17.445473159123832,169.00621999999998
YDR183W,PLP1,7F17,1958,171.05977613381015,18.694204110342984,173.86617999999999
YPL175W,SPT14,4D18,2125,171.06677581176496,13.501064416207576,171.47202
YLR222C,UTP13,8I14,2485,171.0693145513079,19.24418798795726,173.57295
YER092W,IES5,5E6,774,171.07041041343658,13.809509698190295,170.833515
YIL057C,RGI2,6B22,1131,171.07662865605673,18.41276211508369,172.55711
YNL007C,SIS1,13I24,2737,171.07720988673722,17.83519892950848,170.16916
YER015W,FAA2,2C15,399,171.07840729323303,14.674002415515456,172.23312
YGR295C,COS6,2H9,1503,171.08063148369928,14.008979932674777,170.69643
YLR388W,RPS29A,12G21,591,171.0863456683586,16.140209495099125,171.18022
YJR005C-A,LSO1,5K23,2062,171.0933903831229,14.963146008879189,170.902015
YFR030W,MET10,8L11,2816,171.09533644886403,18.146957049001692,171.608135
YOR372C,NDD1,8J18,3148,171.09963262071147,18.14631971786625,173.06659
YIL133C,RPL16A,5F3,435,171.10380710344805,14.199354241462437,173.02821
YMR325W,PAU19,7K12,2984,171.10404804624653,20.4559593610873,173.136755
YNL258C,DSL1,4M11,3191,171.10459324976546,18.077028608057134,170.59688
YJL011C,RPC17,13I21,1667,171.1125363287344,15.99011305302774,171.40221
YDR322C-A,TIM11,7K6,1393,171.11568913137083,22.504841725149138,175.18616
YGR105W,VMA21,2O2,665,171.11714078195507,16.59122006211786,172.45116
YDR309C,GIC2,5L3,1704,171.11714749413116,17.86147841586205,171.41216500000002
YIL055C,YIL055C,12L24,435,171.1178617931035,18.07914829161377,172.04541
YJL156C,SSY5,7F6,2554,171.12051296789363,18.678485682262963,172.71546999999998
YCR088W,ABP1,10B11,1754,171.1322966533635,16.492805459341017,171.91719999999998
YMR059W,SEN15,5G5,204,171.13986269607838,18.02036747879928,173.25332500000002
YER019W,ISC1,2C19,1395,171.14172134050193,14.842093660083675,170.43938
YOL090W,MSH2,7B17,2037,171.14432620029422,17.867164546058028,173.23558
YOR321W,PMT3,4J17,2606,171.14476268227142,16.99690775897908,172.52765499999998
YDR245W,MNN10,1D12,816,171.155903112745,17.999095889430045,173.216735
YKL161C,KDX1,5P22,1931,171.15992102537592,16.04806282827935,170.95908
YJR129C,EFM3,8A22,1514,171.16402118229854,16.909461769873207,173.35375
YDL112W,TRM3,7M8,2745,171.172227307832,22.57754775155442,174.16545
YKL103C,APE1,7I11,3125,171.17248912959988,20.297583737598597,173.46928
YPL077C,YPL077C,13M22,2311,171.173451609693,17.567944216943964,170.77641
YNR075C-A,YNR075C-A,14D24,728,171.17707493131877,15.673968551792736,172.354155
YMR287C,DSS1,15O9,1154,171.1799735008668,14.776240628881117,171.14390500000002
YDR466W,PKH3,5G18,2669,171.18876031097838,14.538337828013917,170.55664
YEL020C,PXP1,2A3,203,171.1898638423645,20.44942853303999,174.04732
YOR223W,DSC3,4F15,3125,171.19572409599985,14.665827952121766,170.70331
YNL229C,URE2,7M4,2757,171.19835091766456,19.963489614397783,173.3266
YBL091C-A,SCS22,1G17,784,171.20258107142857,19.35381633439366,174.122955
YBR115C,LYS2,14C22,346,171.20305141618513,17.00014312068916,172.77461499999998
YGL146C,RRT6,2E16,819,171.2038944078146,15.447615973361,171.20299
YNL267W,PIK1,7M17,2965,171.20724710286657,20.825058054754308,174.32603
YPR167C,MET16,13J24,1174,171.20735005962544,15.573182491481885,170.73076500000002
YCR043C,YCR043C,1M20,1132,171.2123882155479,16.73335465000288,171.354945
YOR388C,FDH1,7F24,869,171.22122681242817,14.175048786715676,171.40486
YER119C,AVT6,2G15,1396,171.22200663323787,14.735614972455567,171.402885
YDR033W,MRH1,1J21,1528,171.22555678664938,15.129832205948821,171.314695
YNL264C,PDR17,4M15,3156,171.23550603295308,17.97038777256928,171.05854
YJL024C,APS3,2N2,1058,171.2355835066166,15.901085220617787,171.40408000000002
YEL017W,GTT3,2A1,397,171.23786516372795,15.807892374157554,172.04601
YNL108C,YNL108C,8D3,2038,171.2441270853778,17.447655080908813,173.652855
YDR496C,PUF6,8I12,3225,171.24768004341126,19.05211020584096,173.23088
YPL166W,ATG29,4D16,1529,171.2489950163507,14.449464593623633,171.58963
YDR359C,EAF1,7H3,2795,171.2490428622543,20.40970235681343,173.07329
YOR011W,AUS1,4M12,3171,171.26267345316867,16.28459667134333,170.95258
YKL086W,SRX1,13P17,1646,171.2688406014583,17.67550465171004,171.856335
YKL176C,LST4,1G14,822,171.26924411192203,14.313896129950592,171.222885
YPR131C,NAT3,5J20,2399,171.2733246769487,14.981993216075589,170.83322
YNL263C,YIF1,4M13,3700,171.2774372243242,16.47430207139377,171.01693
YDL045W-A,MRP10,5O16,1829,171.28286550574074,17.343337234437133,172.17607
YIL089W,YIL089W,2H2,1323,171.2833788435371,14.952732222110168,172.01782
YPR063C,YPR063C,4J20,2512,171.28644441082818,18.012695068966465,172.805455
YML071C,COG8,3D2,149,171.2908526174496,19.830188348565436,173.39806
YMR154C,RIM13,8F10,1691,171.29326896510938,23.285365156108135,176.58972
YMR168C,CEP3,8G16,2521,171.29357336771133,21.266888263188818,174.25203
YDL013W,SLX5,8J1,2625,171.29478071619056,21.358751739542235,173.6908
YJR057W,CDC8,7M11,3273,171.2949924045216,19.37698457973409,173.28366
YHR090C,YNG2,8G4,2639,171.29633818491885,17.366623385446292,172.87161
YDL150W,RPC53,6D22,1103,171.30051087035383,18.424416334720345,173.39066
YHR175W,CTR2,2B8,318,171.30210625786154,14.275345828557423,172.120935
YLR080W,EMP46,3O24,786,171.30285323155215,18.353722919926145,172.74505
YDR265W,PEX10,1D22,1266,171.3074807187995,17.620238375354955,170.979805
YHR038W,RRF1,15N23,819,171.3137857142858,21.281641234535456,172.03662
YDR211W,GCD6,1B20,1021,171.31524952007834,14.018665430855421,171.88069
YCL033C,MXR2,12M18,415,171.31596715662658,17.00557181811196,171.55081
YPR073C,LTP1,5G4,613,171.31736513866247,16.717345473096984,173.55244
YIL084C,SDS3,8H3,2409,171.31876829389762,19.140161130915402,173.23334
YKL098W,MTC2,5M5,2511,171.31919125846264,16.795772044168945,172.51637
YMR247C,RKR1,7L16,3324,171.32189783393505,22.32117582269961,175.11289
YPL167C,REV3,5N10,1670,171.3242385029941,17.688434453892395,172.235185
YGR133W,PEX4,2O14,1105,171.3245079728503,17.50655451001701,172.43069
YMR017W,SPO20,3O7,1337,171.32595246073308,23.785858669056637,173.15845
YJL038C,LOH1,2N12,1149,171.32602627502186,17.403605462565572,172.23228
YML127W,RSC9,7D6,3127,171.32687608570532,16.67739546139626,172.09436
YGR132C,PHB1,7J3,2860,171.32988061188817,19.51265511244563,173.59860500000002
YDR504C,SPG3,1P6,822,171.33669984184922,19.419556522461207,170.75101999999998
YLR089C,ALT1,15I2,1156,171.33691474048464,15.538265319310282,170.178245
YOR286W,RDL2,15L11,759,171.3379405928855,15.721250054367598,171.97179
YDR131C,YDR131C,8G9,2561,171.3404744279575,18.836292809928608,173.46227
YBR120C,CBP6,12N5,16,171.3430925,22.923412020558228,170.19266499999998
YER053C-A,YER053C-A,2E13,446,171.35348834080708,15.185588560645652,172.23236
YHR030C,SLT2,2L9,1995,171.36925591478686,16.33372605296472,173.01709
YLR216C,CPR6,8D6,1548,171.37251828811367,15.513232536998945,172.982255
YOL049W,GSH2,7F5,2269,171.3732774790655,15.725548680333358,172.24339
YLR392C,ART10,7E6,2991,171.37535672350413,18.28113769924509,173.26157
YBR006W,UGA2,13I14,3076,171.37599211963587,18.782979493645016,169.71766
YOR180C,DCI1,2C17,381,171.3764330446194,18.173449325360906,172.61469
YER008C,SEC3,2C11,853,171.37845886283708,15.516497770403065,172.11093
YER122C,GLO3,2G19,2414,171.38006089892272,15.207828363846147,170.76926500000002
YDR410C,STE14,1J22,1854,171.38542166127272,14.444335642832378,171.079025
YGL212W,VAM7,2I6,659,171.38550779969648,14.787671637044452,171.8515
YKL094W,YJU3,3M21,835,171.38633835928144,20.221312335549836,172.89365
YPR152C,URN1,12J20,1883,171.38734377057904,16.874566772511713,171.05394
YLR130C,ZRT2,3B21,361,171.3892423545707,18.700859255358417,173.45863
YER039C-A,YER039C-A,2E9,713,171.38945659186513,14.294587537187516,171.67195
YHR073W,OSH3,2N7,961,171.3929253277834,17.180403245907065,172.72208
YOL065C,INP54,4G24,954,171.39464674004228,20.101451923425,172.84159
YMR257C,PET111,15J9,1279,171.39490102423767,15.10443137813351,171.73457
YFL054C,AQY3,2M1,602,171.39682830564783,16.891961325325237,172.303605
YLL027W,ISA1,15H8,1575,171.4041904126983,13.697384539030983,171.02347
YER185W,PUG1,2I19,1423,171.40828226282432,13.739322998884491,170.92667
YNL306W,MRPS18,15L8,799,171.41083514392997,16.502107069161173,170.29393
YGL011C,SCL1,6G4,2,171.41625,1.8773119355077916,171.41625
YMR260C,TIF11,8I24,1985,171.41697973803508,17.643271767031468,171.67857
YIL048W,NEO1,2F12,1480,171.42037917567572,14.194763014205138,171.27976
YEL008W,YEL008W,12M11,1562,171.42048540973087,17.24027552103575,171.972525
YER098W,UBP9,8D5,2038,171.4204916683023,17.613175568438184,173.787415
YFL012W,YFL012W,12I7,1055,171.42505592417032,15.31467180532352,171.384
YER060W-A,FCY22,2E19,1219,171.4259594995898,13.702614939656925,171.06732
YFR008W,FAR7,2M15,1496,171.43556650401052,15.240751081998246,172.135705
YPR037C,ERV2,4J14,2764,171.44241523154855,15.072234987034859,170.8962
YNR075W,COS10,4E12,2797,171.44351032534829,15.872777492783069,171.45605
YMR102C,YMR102C,8L1,2997,171.44385402068738,20.401483801944376,172.74257
YBR107C,IML3,7A11,1730,171.455775098266,15.285772891109012,171.57662499999998
YBR283C,SSH1,1E18,1409,171.45590659332865,17.253113311413042,173.80092
YNL251C,NRD1,7H24,667,171.4610433133434,18.644370542389673,173.30038
YKL043W,PHD1,6L23,2700,171.4686398037038,16.35264432531986,172.185405
YPL229W,YPL229W,7A10,405,171.47436716049367,13.390803659242836,172.52905
YGR199W,PMT6,2D7,525,171.4788752952382,14.78789541071521,171.09262
YGL168W,HUR1,2G4,383,171.4798019060052,15.659073246211356,172.7782
YLR272C,YCS4,5O11,1243,171.48045940466588,17.441356077707095,173.36583
YFR001W,LOC1,12K12,547,171.4834012614259,16.415643547254167,171.65698
YBL075C,SSA3,7M10,3635,171.48345045116906,21.01679060853824,173.67677
YJL106W,IME2,7G11,1449,171.48621269151133,19.67271881134734,172.88257
YJL028W,YJL028W,2N4,863,171.48624312862108,15.785625344437475,172.067
YML009C,MRPL39,15I24,1161,171.49646023255815,16.567285742097432,173.54816
YKL183W,LOT5,5A4,156,171.50036038461542,15.398760532450778,173.97809999999998
YNL314W,DAL82,7J15,3243,171.50710206290455,19.595293752241513,173.79245
YJR145C,RPS4A,11P18,1873,171.5081461505606,15.036926826353172,171.75507
YPL243W,SRP68,5K20,2537,171.5088524990146,14.848607886435383,170.87868
YGR074W,SMD1,7H8,2340,171.51108643162408,19.069675051115297,173.722425
YBL107C,MIX23,7H5,2976,171.51110174059127,18.044277291674174,173.0795
YPL084W,BRO1,4P13,2410,171.51192588381733,17.089213904032192,172.04136
YPL188W,POS5,15M8,692,171.51205800578032,15.795544320459658,170.589945
YOR058C,ASE1,9I23,1690,171.51581054437858,18.630921747639764,173.323805
YHR048W,YHK8,2L19,2485,171.51855317907433,17.512414088181917,171.63388
YGL105W,ARC1,5M15,3466,171.51939465377933,15.693394989795532,171.30628000000002
YGR048W,UFD1,2M2,650,171.5222536615385,13.617240199950688,171.78449999999998
YER145C,FTR1,2I5,355,171.52559535211256,16.209205811853895,171.70668
YOR175C,ALE1,4D19,2443,171.5306794801471,19.72285931362665,171.02361
YOR278W,HEM4,10G13,2177,171.53105621956882,18.109761961650676,170.101
YDR450W,RPS18A,12H23,269,171.53363275092937,18.01930100966309,172.50624
YOR273C,TPO4,4H15,2263,171.5337942509944,15.275001651189058,171.16452
YBL018C,POP8,10I10,2796,171.53387361945678,16.56935750085725,171.84725
YFL004W,VTC2,2I21,2391,171.54078912170624,15.147632796818943,170.72166
YLR102C,APC9,7L7,2076,171.55505689306332,19.377730695977345,174.040215
YOL089C,HAL9,9F12,2506,171.55528604948145,20.544974284081572,174.79181
YIL016W,SNL1,2D12,1106,171.5576239511753,13.807234195979232,172.05132500000002
YPR011C,YPR011C,12K8,1906,171.56951327387202,16.332514995598604,171.064705
YBR196C,PGI1,5O4,1495,171.5702181872909,18.114515069324682,173.20328
YHR039C-A,VMA10,2L17,2088,171.57477297413794,14.557001197855493,171.93694499999998
YFR051C,RET2,2O13,1080,171.58531587037047,17.942301577904484,172.64496
YGL208W,SIP2,5M11,2391,171.58569778753656,17.38866215428285,172.33444
YMR014W,BUD22,8K12,2446,171.59208586263298,19.032565208563117,173.21465999999998
YMR101C,SRT1,3J20,721,171.5954698196949,17.679209251491564,174.04858
YHR021W-A,ECM12,2L3,689,171.596091364296,15.450697677512759,172.50751
YOR042W,CUE5,5L23,2062,171.59842454898182,14.977226747245878,170.67338999999998
YLR133W,CKI1,12M19,1649,171.6000764584598,21.358510358094787,171.3073
YGR238C,KEL2,7D9,2151,171.60208661552727,17.42703606292926,172.77428
YAL061W,BDH2,10H12,2223,171.60733372919464,17.193450285797496,170.96193
YDR076W,RAD55,5M7,2435,171.61032030800848,16.76158643633201,173.28406
YPL213W,LEA1,7O12,2085,171.61102498801,20.02413592484953,174.56674
YGL015C,YGL015C,5O18,2197,171.61266257168862,16.702906410000047,171.40359
YGL126W,SCS3,2E6,875,171.61347502857114,14.068403718215999,171.64583
YIL090W,ICE2,2H4,440,171.62089868181843,15.055014398709934,171.15181
YKL035W,UGP1,7L3,2647,171.62137597279948,18.896319086059925,173.2394
YJR094C,IME1,7E12,2882,171.62298791811202,18.52469262524993,172.40712
YFL066C,YFL066C,2M7,1039,171.63505411934568,15.547329230691114,172.52734
YNL222W,SSU72,12I19,463,171.63589380129594,16.456618808768724,172.49934
YGR055W,MUP1,2M4,746,171.6436358847185,17.352296477018832,171.790995
YDR320C,SWA2,1F22,1214,171.66243787479385,15.389092370303684,171.87910499999998
YKL012W,PRP40,8L15,3124,171.66581295134432,18.37421347325199,172.85344500000002
YNR049C,MSO1,4C14,2125,171.66703971294095,13.306882288054856,171.15176
YMR013C,SEC59,3F18,654,171.6679825229357,21.516400412222406,173.32326999999998
YDR335W,MSN5,6D2,1263,171.675483024545,15.24979754456814,173.36185
YDL169C,UGX2,7O14,2469,171.67798794653666,19.085957593106382,173.31818
YOR073W,SGO1,8I7,3407,171.68293116231283,16.83207145959359,172.26241
YOL156W,HXT11,4K20,2262,171.6879539389918,19.047139743681242,172.833035
YER140W,EMP65,2I3,684,171.6906392543859,15.344718535413163,171.224965
YHR015W,MIP6,8K6,3370,171.69968763204696,17.431454937316857,171.659945
YMR276W,DSK2,13I19,2179,171.70088103717305,15.376221184399926,171.91266
YLR346C,CIS1,7E22,1382,171.7018085890016,17.848021368696898,171.30975999999998
YDL159W-A,YDL159W-A,5O13,1294,171.71286372488404,16.125530183508637,171.69101
YKL149C,DBR1,13M24,1556,171.7193633483289,17.480626556659846,170.80241
YLR446W,YLR446W,8M4,3063,171.72245682664047,16.547643290889724,172.18484
YIR010W,DSN1,5J4,2105,171.72750901187663,17.596348697159822,173.65152
YDL157C,YDL157C,12B16,243,171.73211753086417,17.70533782559803,173.96687
YJR019C,TES1,3E19,276,171.73218547101465,16.909573224019542,174.37036
YPL082C,MOT1,12K19,565,171.7375294513274,16.110205388992632,172.70082
YML042W,CAT2,3P23,1205,171.74120824066378,20.605300902768406,173.98444
YIL117C,PRM5,2H14,978,171.74419340490795,15.338353044957058,172.271545
YLR007W,NSE1,8K2,2712,171.74545952064867,18.302895129332942,173.282335
YDR336W,MRX8,14B3,370,171.7488004054053,16.631960081576736,174.05756000000002
YOR293C-A,YOR293C-A,10E9,2853,171.75928125481948,19.16068506124836,171.87744
YLR070C,XYL2,7O15,1573,171.76050021614745,20.155602965870695,174.1595
YLL058W,YLL058W,7H20,2947,171.7718886868003,18.06196474142975,172.9931
YBR233W,PBP2,12J21,957,171.77605451410665,17.45941697762581,173.29443
